Lat,Long,Confirmed,Deaths,Recovered,cluster
41.1533,20.1683,186,8,31,2
31.9522,35.2332,0,0,0,2
41.1533,20.1683,0,0,0,2
41.6086,21.7453,1,0,0,2
18.4207,-64.64,8,1,7,2
1.373333,32.290275,1051,0,1014,2
-0.7893,113.9213,2491,209,192,2
6.4280550000000005,-9.429499,211,20,85,2
32.427908,53.68804599999999,0,0,0,2
46.8625,103.8467,287,0,214,2
48.3794,31.1656,10861,272,1413,2
12.9843,-61.2872,12,0,1,2
49.8153,6.1296,4070,110,3929,2
38.861,71.2761,0,0,0,2
32.427908,53.68804599999999,141591,7564,111176,1
53.1355,-57.6604,257,3,0,2
-0.8037,11.6094,0,0,0,2
38.9637,35.2433,185245,4905,157516,1
39.549,116.1306,328,6,0,2
19.85627,102.495496,19,0,19,2
20.593684,78.96288,968857,24914,612768,4
12.9843,-61.2872,0,0,0,2
9.082,8.6753,0,0,0,2
50.8333,4.469936,689,4,1,2
3.9193,-56.0278,0,0,0,2
48.669,19.699,1525,28,1375,2
3.848,11.5021,8681,212,4836,2
4.210483999999999,101.975766,8640,121,8375,2
52.9399,-106.4509,0,0,0,2
43.7333,7.4167,98,4,90,2
21.9162,95.956,10,0,0,2
50.8333,4.469936,0,0,0,2
52.9399,-106.4509,0,0,0,2
-35.4735,149.0124,0,0,0,2
0.1864,6.6131,499,12,68,2
39.3999,-8.2245,50299,1719,35375,2
60.128161,18.643501,599,1,0,2
46.8852,-56.3159,0,0,0,2
27.5142,90.4336,0,0,0,2
8.6195,0.8248,1,0,0,2
-18.766947,46.869107,149,0,98,2
58.5953,25.0136,0,0,0,2
15.415,-61.371,0,0,0,2
-11.6455,43.3333,0,0,0,2
61.52401,105.318756,80949,747,6767,2
-29.61,28.2336,0,0,0,2
45.1,15.2,495,3,22,2
-35.6751,-71.543,33855,312,13112,2
46.8182,8.2275,28894,1599,21300,2
48.3794,31.1656,28077,805,12657,2
35.7518,104.2861,139,2,137,2
18.2206,-63.0686,3,0,1,2
21.0079,-10.9408,1162,61,139,2
-18.665695,35.529562,0,0,0,2
8.538,-80.7821,13463,336,9514,2
1.2833,103.8333,28038,22,9340,2
18.2206,-63.0686,0,0,0,2
33.223191,43.679291,15414,426,6214,2
15.552727,48.516388,0,0,0,2
11.8251,42.5903,1518,7,1018,2
43.6661,126.1923,151,2,123,2
61.8926,-6.9118,187,0,181,2
37.8957,114.9042,1276,22,0,2
61.92411,25.748151,3489,82,1700,2
41.377491,64.585262,767,4,42,2
-35.6751,-71.543,0,0,0,2
43.7333,7.4167,2,0,0,2
-4.0383,21.7587,0,0,0,2
15.4542,18.7322,865,74,778,2
21.9162,95.956,184,6,97,2
55.1694,23.8813,0,0,0,2
53.9333,-116.5765,6979,143,0,2
40.1824,116.4142,593,9,568,2
35.1264,33.4299,983,18,807,2
56.2639,9.5018,13547,613,12417,2
47.862,127.7615,947,13,934,2
12.2383,-1.5616,832,52,672,2
12.879721,121.774017,35455,1244,9686,2
41.2956,122.6085,140,2,124,2
-33.8688,151.2093,3168,49,2782,2
-4.6796,55.492,0,0,0,2
44.0935,113.9448,75,0,17,2
52.9399,-106.4509,289,4,0,2
23.685,90.3563,218658,2836,120976,1
-18.665695,35.529562,1557,11,0,2
-26.5225,31.4659,1826,23,850,2
48.0196,66.9237,65188,375,39066,2
-29.61,28.2336,0,0,0,2
11.55,104.9167,225,0,143,2
14.6415,-61.0242,0,0,0,2
7.54,-5.5471,3431,36,1604,2
-26.5225,31.4659,0,0,0,2
-0.228,15.8277,1557,44,501,2
31.9522,35.2332,7064,44,1084,2
30.6171,102.7103,508,3,169,2
36.3427,118.1498,788,7,777,2
26.3351,17.228331,510,10,81,2
41.87194,12.56738,3,0,0,2
-16.2902,-63.5887,3372,152,356,2
13.7942,-88.8965,137,6,22,2
9.145,40.4897,5846,103,2430,2
-37.8136,144.9631,1864,19,1712,2
52.9399,-106.4509,0,0,0,2
-29.61,28.2336,4,0,2,2
33.8547,35.8623,688,22,140,2
48.669,19.699,400,1,3,2
27.6104,111.7088,1019,4,1015,2
43.6661,126.1923,155,2,153,2
40.1824,116.4142,111,1,4,2
43.6661,126.1923,155,2,153,2
-17.7134,178.065,0,0,0,2
43.6661,126.1923,146,2,122,2
-9.19,-75.0152,0,0,0,2
26.8154,106.8748,147,2,145,2
55.1694,23.8813,0,0,0,2
23.685,90.3563,193590,2457,105523,1
64.9631,-19.0208,0,0,0,2
-0.0236,37.9062,1471,55,408,2
36.204824,138.252924,7773,156,784,2
9.145,40.4897,0,0,0,2
54.2361,-4.5481,336,24,312,2
11.8037,-15.1804,18,0,0,2
43.9159,17.6791,2704,160,2023,2
4.860416000000002,-58.93018000000001,124,10,44,2
45.9432,24.9668,184,0,16,2
40.463667,-3.74922,213024,22157,89250,1
22.3,114.2,1128,5,1077,2
33.223191,43.679291,0,0,0,2
12.8628,30.2176,0,0,0,2
54.2361,-4.5481,0,0,0,2
18.9712,-72.2852,5777,100,706,2
51.9194,19.1451,31316,1334,15698,2
51.9194,19.1451,0,0,0,2
52.9399,-106.4509,620,7,0,2
-35.6751,-71.543,0,0,0,2
19.1959,109.7453,169,6,162,2
49.8175,15.473,0,0,0,2
31.7917,-7.0926,3,1,0,2
36.1408,-5.3536,177,0,176,2
6.4238,-66.5897,10428,100,3050,2
-34.9285,138.6007,0,0,0,2
11.8037,-15.1804,50,0,3,2
31.9522,35.2332,8916,63,1921,2
36.3427,118.1498,793,7,785,2
18.7357,-70.1627,3614,189,208,2
11.8251,42.5903,4979,56,4743,2
52.9399,-106.4509,421,7,0,2
46.8852,-56.3159,1,0,0,2
45.1,15.2,0,0,0,2
12.9843,-61.2872,17,0,14,2
-12.4634,130.8456,28,0,9,2
60.472,8.4689,0,0,0,2
23.3417,113.4244,1628,8,1593,2
45.9432,24.9668,31381,1847,21129,2
37.5777,112.2922,198,0,198,2
26.3351,17.228331,0,0,0,2
19.3133,-81.2546,137,1,63,2
31.24,36.51,1001,9,697,2
41.377491,64.585262,0,0,0,2
-51.7963,-59.5236,0,0,0,2
4.210483999999999,101.975766,22,0,7,2
64.2823,-135.0,11,0,0,2
-22.3285,24.6849,0,0,0,2
5.152149,46.199616,3119,93,1457,2
7.54,-5.5471,5084,45,2505,2
12.8628,30.2176,9573,602,4606,2
47.4116,28.3699,6,0,0,2
8.6195,0.8248,0,0,0,2
-6.314993,143.95555,8,0,8,2
9.145,40.4897,0,0,0,2
-11.2027,17.8739,0,0,0,2
21.69400000000001,-71.7979,0,0,0,2
9.145,40.4897,140,3,75,2
-29.61,28.2336,0,0,0,2
43.9159,17.6791,7411,235,3335,2
1.2833,103.8333,89,0,51,2
61.52401,105.318756,21102,170,1694,2
64.2823,-135.0,11,0,0,2
49.3723,-2.3644,545,41,447,2
-23.4425,-58.4438,0,0,0,2
13.9094,-60.9789,0,0,0,2
41.87194,12.56738,245032,35082,197628,1
4.5709,-74.2973,0,0,0,2
23.424076,53.847818,24190,224,9577,2
37.2692,106.1655,75,0,75,2
47.4116,28.3699,1934,40,134,2
-22.9576,18.4904,46,0,19,2
60.472,8.4689,0,0,0,2
42.3154,43.3569,801,13,644,2
23.885942,45.079162,57345,320,28748,2
61.8926,-6.9118,0,0,0,2
1.6508,10.2679,825,7,22,2
18.0425,-63.0548,0,0,0,2
-6.369028,34.888822,509,21,183,2
18.4207,-64.64,0,0,0,2
11.8251,42.5903,0,0,0,2
14.6415,-61.0242,0,0,0,2
35.7452,95.9956,18,0,18,2
1.6508,10.2679,18,0,3,2
4.5709,-74.2973,19131,682,4575,2
18.1096,-77.2975,611,10,408,2
29.31166,47.481766,2614,15,613,2
9.145,40.4897,12,0,0,2
31.7917,-7.0926,12052,221,8740,2
9.082,8.6753,32558,740,13447,2
55.3781,-3.4360000000000004,157729,24070,0,1
42.5063,1.5218,1,0,0,2
17.607789,8.081666,1074,67,939,2
-34.9285,138.6007,420,3,120,2
-13.133897,27.849332,45,2,30,2
35.7452,95.9956,18,0,18,2
23.7,121.0,355,5,50,2
-32.5228,-55.7658,135,0,0,2
4.210483999999999,101.975766,8668,121,8476,2
40.1431,47.5769,0,0,0,2
31.7917,-7.0926,2,0,0,2
35.7452,95.9956,18,0,18,2
27.5142,90.4336,87,0,78,2
15.2,-86.2419,627,59,65,2
13.1939,-59.5432,81,7,39,2
1.2833,103.8333,40,0,2,2
13.7942,-88.8965,0,0,0,2
36.3427,118.1498,780,7,755,2
-31.9505,115.8605,551,9,528,2
38.861,71.2761,4100,47,2217,2
7.54,-5.5471,1077,14,419,2
35.1264,33.4299,26,0,0,2
-11.6455,43.3333,132,2,55,2
26.0275,50.55,1700,7,703,2
11.8037,-15.1804,0,0,0,2
43.9424,12.4578,698,42,656,2
33.93911,67.709953,16509,270,1450,2
50.8333,4.469936,60810,9713,16771,2
-17.7134,178.065,0,0,0,2
36.204824,138.252924,16958,916,14925,2
56.8796,24.6032,0,0,0,2
33.93911,67.709953,30616,703,10674,2
54.2361,-4.5481,298,6,193,2
45.9432,24.9668,794,11,79,2
46.8852,-56.3159,0,0,0,2
12.865416,-85.207229,3439,108,2492,2
53.7098,27.9534,37144,204,14449,2
-20.348404,57.552152,340,10,326,2
48.0196,66.9237,84648,585,54404,2
1.6508,10.2679,3071,51,842,2
34.802075,38.99681500000001,70,4,0,2
21.512583,55.92325500000001,1905,10,329,2
31.8257,117.2264,990,6,956,2
33.93911,67.709953,3563,106,468,2
45.1,15.2,3220,113,2210,2
48.0196,66.9237,2717,25,682,2
13.7942,-88.8965,0,0,0,2
7.9465,-1.0232,0,0,0,2
42.602636,20.902977,861,27,562,2
-17.7134,178.065,0,0,0,2
43.9159,17.6791,6877,221,3115,2
32.3078,-64.7505,118,7,64,2
15.4542,18.7322,11,0,2,2
43.9159,17.6791,0,0,0,2
-12.8275,45.166244,36,0,0,2
-18.766947,46.869107,7548,65,4286,2
18.9712,-72.2852,8,0,0,2
19.85627,102.495496,19,0,19,2
61.92411,25.748151,30,0,1,2
61.52401,105.318756,42853,361,3291,2
15.552727,48.516388,1,0,0,2
21.512583,55.92325500000001,8118,37,2067,2
19.3133,-81.2546,74,1,10,2
53.1355,-57.6604,0,0,0,2
1.6508,10.2679,12,0,0,2
30.9756,112.2707,67803,3210,63945,2
41.2956,122.6085,99,0,7,2
35.7452,95.9956,18,0,18,2
3.848,11.5021,2077,64,953,2
12.879721,121.774017,0,0,0,2
6.877000000000002,31.307,994,10,6,2
-27.4698,153.0251,1068,6,1057,2
44.0165,21.0059,5318,103,0,2
46.8625,103.8467,0,0,0,2
6.6111,20.9394,3918,48,859,2
12.865416,-85.207229,1118,46,370,2
44.0165,21.0059,0,0,0,2
9.082,8.6753,3526,107,601,2
43.7333,7.4167,23,0,1,2
-20.904305,165.618042,21,0,21,2
12.1165,-61.679,0,0,0,2
46.2276,2.2137,12,1,4,2
27.5142,90.4336,92,0,83,2
6.877000000000002,31.307,0,0,0,2
43.6661,126.1923,155,2,150,2
40.0,-100.0,1630476,98146,361239,3
10.6918,-61.2225,116,8,59,2
40.1431,47.5769,14305,174,7768,2
40.0691,45.0382,937,12,149,2
53.7609,-98.8139,0,0,0,2
44.682,-63.7443,1067,63,0,2
-29.61,28.2336,0,0,0,2
-4.0383,21.7587,14,0,0,2
29.31166,47.481766,61185,417,51520,2
12.865416,-85.207229,2846,91,1993,2
-19.015438,29.154857,0,0,0,2
40.0,-100.0,2,0,0,2
39.549,116.1306,328,6,0,2
13.9094,-60.9789,18,0,18,2
13.4432,-15.3101,3,1,0,2
3.9193,-56.0278,943,19,600,2
39.0742,21.8243,2878,171,1374,2
41.6086,21.7453,760,34,41,2
6.4280550000000005,-9.429499,1,0,0,2
-33.8688,151.2093,3090,48,2670,2
49.8175,15.473,94,0,0,2
49.8153,6.1296,3307,67,500,2
13.4432,-15.3101,0,0,0,2
32.3078,-64.7505,121,8,66,2
-22.9576,18.4904,1775,8,75,2
37.2692,106.1655,75,0,75,2
47.1625,19.5033,3867,524,2142,2
47.4116,28.3699,30,1,1,2
-26.5225,31.4659,0,0,0,2
23.6345,-102.5528,251,2,4,2
17.0608,-61.7964,65,3,22,2
23.8298,108.7881,254,2,250,2
47.5162,14.5501,0,0,0,2
9.7489,-83.7534,843,9,542,2
20.593684,78.96288,10453,358,1181,2
22.1667,113.55,46,0,46,2
19.3133,-81.2546,129,1,61,2
17.0608,-61.7964,73,3,57,2
-3.3731,29.9189,0,0,0,2
49.3723,-2.3644,0,0,0,2
18.0708,-63.0501,40,3,33,2
-13.133897,27.849332,0,0,0,2
53.1424,-7.6921,0,0,0,2
5.152149,46.199616,2204,79,418,2
9.082,8.6753,12801,361,4040,2
-4.6796,55.492,0,0,0,2
47.4116,28.3699,125,1,2,2
22.1667,113.55,45,0,24,2
31.9522,35.2332,0,0,0,2
30.6171,102.7103,599,3,592,2
3.9339,-53.1258,5,0,0,2
-18.665695,35.529562,0,0,0,2
23.3417,113.4244,1602,8,1585,2
49.3723,-2.3644,581,47,512,2
15.870032,100.992541,3141,58,2997,2
44.0165,21.0059,22443,508,0,2
18.1096,-77.2975,678,10,521,2
20.593684,78.96288,244,5,20,2
-13.133897,27.849332,0,0,0,2
-32.5228,-55.7658,732,19,553,2
55.3781,-3.4360000000000004,60792,5866,135,2
4.5709,-74.2973,158,0,1,2
14.058324,108.277199,373,0,352,2
37.5777,112.2922,198,0,198,2
52.9399,-106.4509,305,4,0,2
43.9159,17.6791,8479,255,3755,2
53.7098,27.9534,11289,75,1740,2
53.1355,-57.6604,3,0,0,2
42.3154,43.3569,1028,15,899,2
4.860416000000002,-58.93018000000001,7,1,0,2
14.6415,-61.0242,158,8,73,2
1.373333,32.290275,160,0,66,2
34.802075,38.99681500000001,47,3,0,2
8.538,-80.7821,26030,501,14359,2
47.4116,28.3699,15078,495,8400,2
43.9424,12.4578,426,38,55,2
29.31166,47.481766,38074,308,29512,2
40.0,-100.0,2510259,126120,679308,0
55.3781,-3.4360000000000004,2630,28,18,2
21.69400000000001,-71.7979,14,1,11,2
-6.369028,34.888822,509,21,183,2
-3.3731,29.9189,104,1,75,2
14.4974,-14.4524,207,1,66,2
-1.8312,-78.1834,53156,4343,26097,2
40.0691,45.0382,3718,48,1500,2
17.9,-62.8333,6,0,6,2
12.1165,-61.679,12,0,0,2
41.1129,85.2401,76,3,73,2
8.538,-80.7821,0,0,0,2
8.460555000000001,-11.779889,0,0,0,2
-42.8821,147.3272,89,2,26,2
3.9339,-53.1258,0,0,0,2
27.614,115.7221,937,1,936,2
10.6918,-61.2225,126,8,109,2
0.1864,6.6131,0,0,0,2
39.549,116.1306,311,6,0,2
-13.2543,34.3015,5,0,0,2
26.0789,117.9874,363,1,360,2
13.7942,-88.8965,0,0,0,2
-0.0236,37.9062,3727,104,1286,2
42.7339,25.4858,2372,125,769,2
36.3427,118.1498,75,0,0,2
-12.4634,130.8456,29,0,26,2
-13.133897,27.849332,1531,21,1233,2
8.538,-80.7821,0,0,0,2
-21.1151,55.5364,410,0,238,2
-0.8037,11.6094,0,0,0,2
-23.4425,-58.4438,1379,13,871,2
36.3427,118.1498,784,7,758,2
40.1431,47.5769,4759,56,3022,2
-9.19,-75.0152,0,0,0,2
55.1694,23.8813,1547,59,997,2
-30.5595,22.9375,3,0,0,2
33.8547,35.8623,721,24,150,2
64.2823,-135.0,11,0,0,2
46.8182,8.2275,30972,1923,28700,2
-19.015438,29.154857,0,0,0,2
30.0572,107.874,579,6,573,2
50.8333,4.469936,10836,431,1359,2
18.2206,-63.0686,0,0,0,2
53.7098,27.9534,1,0,0,2
47.1625,19.5033,73,1,2,2
4.5353,114.7277,141,2,138,2
15.870032,100.992541,3000,55,2784,2
26.820553000000004,30.802498,66754,2872,17951,2
-18.766947,46.869107,9690,91,6260,2
-19.015438,29.154857,44,4,17,2
17.357822,-62.782998,0,0,0,2
-18.665695,35.529562,104,0,0,2
60.128161,18.643501,1,0,0,2
60.128161,18.643501,73061,5433,0,2
26.820553000000004,30.802498,76222,3422,21238,2
5.152149,46.199616,2618,88,577,2
1.373333,32.290275,1043,0,1004,2
17.0608,-61.7964,0,0,0,2
18.1096,-77.2975,665,10,516,2
4.5353,114.7277,141,1,132,2
12.1165,-61.679,23,0,23,2
41.377491,64.585262,0,0,0,2
-0.8037,11.6094,80,1,4,2
18.7357,-70.1627,0,0,0,2
4.860416000000002,-58.93018000000001,290,16,134,2
23.885942,45.079162,0,0,0,2
30.3753,69.3451,0,0,0,2
7.873054,80.77179699999998,771,9,213,2
64.9631,-19.0208,1830,10,1803,2
21.521757,-77.78116700000002,0,0,0,2
46.1512,14.9955,1439,96,241,2
52.9399,-106.4509,193,3,0,2
35.7518,104.2861,139,2,137,2
-9.19,-75.0152,1746,73,914,2
42.3154,43.3569,306,3,71,2
23.885942,45.079162,136315,1052,89540,1
18.1096,-77.2975,657,10,462,2
12.9843,-61.2872,12,0,2,2
43.7333,7.4167,102,4,95,2
37.2692,106.1655,71,0,44,2
-8.874217,125.727539,24,0,0,2
-35.4735,149.0124,0,0,0,2
16.5388,-23.0418,7,1,0,2
4.860416000000002,-58.93018000000001,0,0,0,2
18.7357,-70.1627,18708,525,11736,2
9.145,40.4897,494,5,151,2
49.3723,-2.3644,351,8,38,2
31.046051,34.851612,0,0,0,2
15.1794,39.7823,39,0,13,2
-26.5225,31.4659,1351,20,668,2
33.886917,9.537499,975,40,279,2
64.2823,-135.0,13,0,0,2
10.6918,-61.2225,115,8,48,2
21.521757,-77.78116700000002,1703,69,1001,2
16.265,-61.551,0,0,0,2
39.3054,117.323,193,3,189,2
-19.015438,29.154857,1064,20,343,2
31.6927,88.0924,1,0,1,2
3.2028,73.2207,0,0,0,2
33.93911,67.709953,13036,235,1209,2
9.7489,-83.7534,1461,12,722,2
17.570692,-3.996166000000001,39,3,0,2
39.3054,117.323,198,3,193,2
11.55,104.9167,114,0,50,2
41.20438,74.766098,1002,12,675,2
46.8852,-56.3159,1,0,0,2
4.5709,-74.2973,0,0,0,2
28.1667,84.25,1212,6,206,2
8.538,-80.7821,53468,1096,28482,2
35.7452,95.9956,18,0,3,2
32.9711,119.455,653,0,653,2
12.5211,-69.9683,77,0,14,2
21.521757,-77.78116700000002,2399,86,2242,2
13.4432,-15.3101,24,1,13,2
55.1694,23.8813,1951,80,1607,2
23.7,121.0,10,0,0,2
12.2383,-1.5616,766,51,588,2
61.52401,105.318756,1836,9,66,2
13.7942,-88.8965,7777,217,4573,2
43.6661,126.1923,155,2,128,2
51.2538,-85.3232,3,0,0,2
31.046051,34.851612,38670,362,19008,2
55.3781,-3.4360000000000004,629,3,18,2
9.145,40.4897,0,0,0,2
53.1355,-57.6604,261,3,0,2
33.223191,43.679291,1928,90,1319,2
23.6345,-102.5528,268008,32014,209437,1
25.025885,-78.035889,124,11,91,2
17.607789,8.081666,937,60,764,2
15.870032,100.992541,3158,58,3038,2
37.5777,112.2922,198,0,198,2
41.1129,85.2401,76,3,73,2
4.860416000000002,-58.93018000000001,82,9,22,2
31.24,36.51,0,0,0,2
-0.228,15.8277,2222,47,589,2
23.7,121.0,16,0,1,2
17.1899,-88.4976,0,0,0,2
43.9159,17.6791,3,0,0,2
12.5211,-69.9683,0,0,0,2
8.6195,0.8248,0,0,0,2
10.6918,-61.2225,0,0,0,2
18.7357,-70.1627,13223,441,6613,2
-29.61,28.2336,1,0,0,2
53.1424,-7.6921,25509,1741,23364,2
46.5107,-63.4168,27,0,0,2
32.427908,53.68804599999999,16169,988,5389,2
36.3427,118.1498,788,7,777,2
51.9194,19.1451,1638,18,7,2
43.6661,126.1923,151,2,123,2
-13.2543,34.3015,0,0,0,2
43.7333,7.4167,93,1,6,2
15.552727,48.516388,0,0,0,2
55.3781,-3.4360000000000004,260388,39812,0,1
34.802075,38.99681500000001,0,0,0,2
9.145,40.4897,7402,124,2430,2
12.1696,-68.99,0,0,0,2
8.6195,0.8248,363,12,121,2
-0.0236,37.9062,6673,149,2089,2
23.8298,108.7881,254,2,252,2
12.9843,-61.2872,12,0,1,2
40.0,-100.0,608878,30780,47763,1
-18.766947,46.869107,2512,26,1057,2
11.8037,-15.1804,0,0,0,2
39.549,116.1306,328,6,0,2
7.9465,-1.0232,24248,135,19831,2
35.7452,95.9956,18,0,18,2
-16.2902,-63.5887,210,15,2,2
23.8298,108.7881,254,2,252,2
18.0425,-63.0548,0,0,0,2
13.4432,-15.3101,0,0,0,2
42.7339,25.4858,1234,54,197,2
16.265,-61.551,174,14,157,2
37.5777,112.2922,168,0,134,2
55.1694,23.8813,1438,41,467,2
17.607789,8.081666,696,29,350,2
12.2383,-1.5616,0,0,0,2
-1.9403,29.8739,153,0,84,2
39.0742,21.8243,3237,189,1374,2
47.14,9.55,1,0,1,2
15.2,-86.2419,2,0,0,2
11.8251,42.5903,2914,20,1241,2
15.1794,39.7823,39,0,39,2
-9.19,-75.0152,326326,11870,217111,1
21.0079,-10.9408,8,1,6,2
-0.0236,37.9062,172,6,7,2
-20.348404,57.552152,0,0,0,2
52.1326,5.2913,34134,3916,0,2
-33.8688,151.2093,4,0,2,2
9.9456,-9.6966,0,0,0,2
33.223191,43.679291,6439,205,3156,2
12.865416,-85.207229,0,0,0,2
40.1824,116.4142,929,9,762,2
37.2692,106.1655,75,0,75,2
35.9375,14.3754,0,0,0,2
-4.0383,21.7587,0,0,0,2
9.3077,2.3158,244,3,148,2
46.8182,8.2275,652,4,4,2
24.2155,-12.8858,6,0,5,2
21.69400000000001,-71.7979,0,0,0,2
-0.228,15.8277,3038,51,756,2
51.165691,10.451526,2078,3,25,2
53.1355,-57.6604,257,3,0,2
19.85627,102.495496,19,0,18,2
-20.348404,57.552152,343,10,331,2
37.8957,114.9042,9,0,0,2
44.682,-63.7443,1061,62,0,2
-14.235,-51.9253,190137,13240,78424,1
34.802075,38.99681500000001,0,0,0,2
12.879721,121.774017,14669,886,3412,2
15.7835,-90.2308,900,24,101,2
40.463667,-3.74922,6,0,2,2
41.1129,85.2401,76,3,73,2
27.5142,90.4336,5,0,2,2
41.1129,85.2401,76,3,73,2
1.6508,10.2679,0,0,0,2
53.1424,-7.6921,223,2,5,2
-1.9403,29.8739,314,0,216,2
-22.3285,24.6849,0,0,0,2
19.3133,-81.2546,94,1,55,2
42.602636,20.902977,6917,169,3753,2
40.463667,-3.74922,212917,24275,108947,1
13.1939,-59.5432,108,7,94,2
41.20438,74.766098,0,0,0,2
3.848,11.5021,12592,313,10100,2
-12.8275,45.166244,1587,20,894,2
12.9843,-61.2872,0,0,0,2
50.8333,4.469936,64627,9808,17347,2
46.1512,14.9955,1492,109,1359,2
9.145,40.4897,9,0,0,2
23.8298,108.7881,254,2,250,2
53.7267,-127.6476,0,0,0,2
15.415,-61.371,16,0,13,2
-8.874217,125.727539,24,0,0,2
